age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.110,3,0.199,9,13,2,9,0,4,1,0,0,45,38,1
0.151,3,0.093,11,9,2,7,0,4,1,0,0,40,32,0
0.288,3,0.108,9,13,2,12,0,4,1,0,1977,40,38,1
0.438,5,0.032,0,6,0,4,4,4,1,0,0,70,38,0
0.411,3,0.090,11,9,2,6,0,4,1,0,0,40,4,1
0.370,3,0.034,1,7,4,7,1,4,0,0,0,40,38,0
0.301,3,0.121,9,13,0,3,1,4,0,13550,0,50,38,1
0.041,3,0.184,15,10,4,7,3,4,0,0,0,35,38,0
0.233,6,0.180,11,9,2,13,0,2,1,0,0,40,38,0
0.137,3,0.137,11,9,4,11,3,2,1,0,0,60,38,0
0.205,3,0.041,8,11,2,2,0,4,1,0,0,40,38,0
0.151,0,0.348,15,10,4,0,4,2,0,3887,0,40,38,0
0.384,1,0.092,11,9,4,0,1,2,0,0,0,40,38,0
0.658,-1,0.212,8,11,2,-1,0,4,1,0,0,50,38,1
0.205,3,0.128,14,15,2,11,0,4,1,4508,0,40,-1,0
0.329,3,0.201,11,9,2,2,0,4,1,0,0,50,38,0
0.479,3,0.128,5,4,2,6,0,4,1,0,0,60,38,0
0.260,3,0.058,7,12,2,3,0,4,1,0,0,44,38,1
0.438,3,0.024,11,9,4,13,4,2,0,1506,0,40,38,0
0.521,3,0.087,11,9,2,2,0,4,1,0,0,40,38,1
0.397,3,0.126,11,9,0,7,1,4,1,0,0,40,38,0
0.274,3,0.020,11,9,0,3,1,4,1,0,0,35,38,0
0.342,6,0.198,11,9,2,13,0,0,1,0,0,40,38,0
0.589,1,0.149,11,9,2,7,0,4,1,0,0,40,38,0
0.192,3,0.111,11,9,0,2,1,4,1,0,0,40,38,0
0.425,5,0.125,15,10,2,13,0,4,1,0,0,40,38,0
0.452,3,0.069,8,11,2,10,0,4,1,0,0,84,38,0
0.575,3,0.077,8,11,2,9,0,4,1,5178,0,50,38,1
0.301,1,0.105,1,7,2,13,0,4,1,0,0,30,38,0
0.384,3,0.044,9,13,6,7,3,1,0,0,0,40,29,0
0.219,3,0.095,11,9,4,5,3,4,1,4416,0,40,38,0
0.164,3,0.169,11,9,4,0,3,2,0,0,0,60,38,0
0.274,3,0.093,11,9,4,13,1,4,1,0,0,50,38,0
0.616,5,0.106,5,4,2,11,0,4,1,0,0,5,38,0
0.041,3,0.139,15,10,4,13,3,4,1,0,0,23,38,0
0.151,5,0.119,9,13,2,2,0,4,1,0,0,55,38,0
0.137,3,0.390,11,9,2,2,0,4,1,0,0,40,38,0
0.110,3,0.187,6,5,2,6,0,4,1,0,0,40,25,0
0.260,3,0.062,7,12,2,6,0,4,1,2829,0,40,38,0
0.342,3,0.119,12,14,2,11,0,4,1,15024,0,50,-1,1
0.014,3,0.096,1,7,4,5,3,4,1,0,0,20,38,0
0.027,3,0.183,5,4,4,0,3,4,1,0,0,80,38,0
0.288,3,0.059,11,9,0,11,4,4,1,0,0,46,38,0
0.178,3,0.152,11,9,4,3,1,4,1,0,1876,45,38,0
0.027,3,0.266,15,10,4,0,3,4,0,0,0,25,38,0
0.329,-1,0.164,8,11,0,-1,1,4,1,0,0,80,38,0
0.068,3,0.161,15,10,4,13,3,4,1,0,0,20,38,0
0.082,3,0.185,9,13,4,11,1,1,1,0,0,50,35,0
0.301,5,0.119,8,11,2,4,0,4,1,0,0,60,38,0
0.425,3,0.092,12,14,2,9,0,4,1,0,0,55,38,1
0.438,3,0.134,8,11,2,3,0,4,1,7688,0,60,38,1
0.411,6,0.152,11,9,2,10,0,4,1,0,0,40,38,0
0.479,-1,0.207,15,10,2,-1,5,4,0,0,0,40,38,1
0.384,4,0.074,14,15,4,2,1,4,1,0,0,50,38,1
0.027,3,0.117,15,10,4,7,3,4,0,0,0,20,38,0
0.507,4,0.007,9,13,0,3,1,4,1,99999,0,70,38,1
0.301,3,0.117,11,9,4,6,1,4,0,0,0,40,38,0
0.178,3,0.072,15,10,4,3,1,4,0,0,0,40,38,0
0.055,3,0.161,15,10,4,6,2,4,1,0,0,35,38,0
0.055,3,0.099,11,9,4,13,3,4,0,0,0,40,38,0
0.384,6,0.126,15,10,2,9,0,4,1,0,0,40,38,1
0.164,3,0.112,11,9,2,10,0,4,1,0,0,40,38,0
0.164,1,0.047,11,9,4,5,4,1,1,0,1590,45,38,0
0.260,3,0.142,11,9,0,0,4,2,0,0,0,40,38,0
0.507,3,0.101,12,14,0,9,1,4,0,0,2559,40,38,1
0.082,3,0.026,15,10,4,12,1,4,0,0,0,40,38,0
0.219,3,0.126,11,9,2,3,0,4,1,0,0,40,38,0
0.192,3,0.171,2,8,5,0,3,4,1,0,0,40,25,0
0.123,6,0.031,15,10,2,7,0,4,1,0,0,40,38,0
0.370,3,0.128,11,9,2,2,0,4,1,0,0,45,38,0
0.055,3,0.120,15,10,4,11,3,4,1,0,0,40,38,0
0.247,3,0.012,15,10,2,5,0,4,1,0,0,40,38,0
0.041,4,0.158,15,10,4,2,3,4,1,0,0,20,38,0
0.137,3,0.066,15,10,2,2,0,4,1,0,0,60,38,0
0.507,3,0.059,12,14,2,9,0,4,1,0,0,40,38,1
0.466,4,0.044,0,6,2,4,0,4,1,0,0,60,38,1
0.301,3,0.042,8,11,0,2,1,4,1,0,1721,45,38,0
0.479,5,0.274,11,9,2,13,0,4,1,0,0,70,38,0
0.329,3,0.010,15,10,2,0,0,4,1,0,0,46,38,1
0.096,3,0.096,6,5,0,7,3,4,0,0,0,40,38,0
0.685,3,0.109,3,2,6,6,1,4,0,2062,0,34,6,0
0.096,6,0.138,9,13,4,12,1,4,0,0,0,40,38,0
0.288,3,0.140,6,5,3,3,1,4,1,0,0,54,25,0
0.260,1,0.069,12,14,2,9,0,4,1,0,0,50,38,1
0.151,1,0.050,11,9,4,7,3,2,1,0,0,30,38,0
0.082,3,0.164,15,10,4,3,3,4,1,0,0,45,38,0
0.164,3,0.076,9,13,4,11,1,4,0,13550,0,35,38,1
0.082,3,0.072,9,13,4,7,1,4,1,0,0,35,38,0
0.068,3,0.154,11,9,4,0,3,4,1,0,0,20,38,0
0.027,3,0.050,11,9,4,11,3,1,1,0,0,20,29,0
0.384,3,0.175,15,10,0,7,1,4,0,0,0,40,38,0
0.205,3,0.119,15,10,4,2,1,4,1,0,0,40,38,0
0.397,3,0.238,9,13,0,11,1,4,1,8614,0,40,38,1
0.082,3,0.038,15,10,4,7,1,4,0,0,0,30,38,0
0.438,4,0.077,12,14,2,3,0,4,1,0,0,50,38,1
0.452,1,0.042,15,10,6,9,4,4,1,0,0,40,38,0
0.151,3,0.114,11,9,2,2,0,4,1,0,0,48,38,0
0.178,5,0.146,11,9,4,3,1,4,1,0,0,45,40,0
0.164,3,0.246,15,10,4,2,1,1,1,0,0,45,29,0
0.219,3,0.212,15,10,2,3,0,4,1,0,0,50,38,1
0.288,3,0.239,9,13,0,0,4,4,0,0,0,40,38,0
0.233,4,0.118,14,15,2,9,0,4,1,15024,0,40,38,1
0.411,3,0.131,11,9,2,2,0,4,1,0,0,56,38,1
0.370,3,0.135,9,13,2,3,0,3,1,0,0,40,32,0
0.233,1,0.283,9,13,2,9,0,4,1,0,0,45,25,1
0.411,3,0.055,11,9,2,2,0,1,1,0,0,60,23,0
0.219,3,0.071,9,13,2,3,0,4,1,0,0,45,38,0
0.110,3,0.131,2,8,2,6,0,4,1,0,0,40,7,0
0.274,5,0.031,11,9,0,4,4,4,1,0,0,56,38,0
0.082,3,0.154,9,13,4,11,1,2,1,0,0,15,38,0
0.329,3,0.090,15,10,0,2,1,4,1,0,0,40,38,0
0.384,3,0.148,11,9,2,6,0,2,1,0,0,40,38,0
0.466,3,0.097,11,9,6,6,1,2,0,0,0,40,38,0
0.699,-1,0.080,11,9,6,-1,1,4,0,0,0,12,38,0
0.329,1,0.007,12,14,0,9,4,4,0,0,0,60,38,0
0.068,3,0.150,11,9,2,6,0,4,1,0,0,40,38,0
0.096,3,0.144,15,10,4,11,1,4,1,0,0,40,38,0
0.342,3,0.062,8,11,0,9,4,4,0,0,0,40,38,0
0.178,1,0.243,12,14,4,9,1,4,0,0,0,40,38,0
0.123,3,0.063,6,5,2,2,0,4,1,0,0,20,38,0
0.356,6,0.226,14,15,2,9,0,4,1,0,0,50,38,1
0.123,3,0.042,11,9,2,4,0,4,1,0,0,55,38,0
0.233,3,0.100,15,10,2,2,0,4,1,0,0,40,38,1
0.027,-1,0.116,11,9,4,-1,3,4,1,0,0,40,38,0
0.452,0,0.100,11,9,2,0,0,4,1,0,0,40,38,1
0.205,3,0.169,1,7,3,2,3,4,1,0,0,40,38,0
0.616,3,0.066,11,9,6,2,4,2,0,0,0,40,38,0
0.178,3,0.016,14,15,2,9,5,4,0,0,0,45,38,1
0.096,-1,0.020,15,10,4,-1,1,4,0,0,0,40,38,0
0.479,6,0.148,8,11,2,3,0,4,1,0,0,40,38,0
0.342,5,0.125,15,10,4,9,1,4,1,0,0,40,38,0
0.397,3,0.270,4,3,6,6,4,4,0,0,0,40,25,0
0.055,-1,0.273,15,10,4,-1,3,4,1,0,0,40,38,0
0.178,3,0.308,12,14,2,9,0,4,1,0,0,44,38,1
0.288,3,0.061,9,13,2,2,0,4,1,0,0,40,38,0
0.836,1,0.051,11,9,6,0,4,4,0,0,0,5,38,0
0.397,3,0.316,9,13,2,11,0,4,1,0,1672,40,38,0
0.603,4,0.058,10,16,2,3,0,1,1,0,0,40,35,1
0.274,3,0.132,11,9,0,12,3,4,1,0,0,45,38,0
0.041,3,0.020,15,10,4,6,1,4,1,0,0,40,38,0
0.205,0,0.067,14,15,2,9,0,4,1,0,0,40,38,1
0.411,3,0.115,11,9,4,13,1,2,1,0,0,40,38,0
0.411,3,0.112,9,13,2,11,0,4,1,4064,0,60,38,0
0.178,3,0.096,9,13,2,3,0,4,1,0,1977,60,38,1
0.548,4,0.160,15,10,2,3,0,4,1,99999,0,60,38,1
0.658,3,0.134,8,11,2,0,5,4,0,0,0,40,38,0
0.137,3,0.095,11,9,2,2,0,4,1,0,0,40,38,0
0.041,6,0.228,11,9,4,7,1,4,0,0,0,40,38,0
0.137,0,0.110,15,10,4,6,3,4,1,0,0,40,38,0
1.000,3,0.125,11,9,4,0,1,4,0,0,0,40,38,1
0.137,3,0.266,11,9,4,0,3,4,0,0,0,35,38,0
0.151,3,0.214,11,9,4,0,2,4,0,0,0,38,38,0
0.123,3,0.198,11,9,2,6,0,4,1,0,0,40,38,0
0.260,3,0.117,15,10,2,0,0,4,1,0,0,52,38,0
0.384,3,0.185,9,13,2,13,0,4,1,0,0,40,38,1
0.288,3,0.010,11,9,4,4,1,4,1,0,0,60,38,0
0.548,3,0.131,1,7,2,2,0,4,1,0,0,40,38,1
0.411,3,0.099,1,7,2,7,0,0,1,0,0,36,38,0
0.726,5,0.054,1,7,2,4,0,4,1,0,0,40,38,0
0.342,0,0.108,11,9,2,0,0,4,1,0,0,48,38,1
0.068,3,0.133,15,10,4,7,1,4,0,0,0,35,38,0
0.315,4,0.081,11,9,2,3,0,4,1,0,0,40,38,0
0.247,3,0.158,11,9,2,2,0,4,1,0,0,40,38,0
0.397,3,0.269,4,3,2,5,0,4,1,0,0,25,25,0
0.274,0,0.089,9,13,4,9,1,4,0,0,0,40,38,0
0.260,3,0.192,11,9,4,6,1,4,1,3674,0,42,38,0
0.699,5,0.121,15,10,6,0,1,4,1,0,0,40,38,0
0.219,5,0.191,8,11,2,4,0,4,1,0,0,76,38,1
0.014,3,0.161,15,10,4,7,3,4,1,0,0,20,38,0
0.219,3,0.016,9,13,4,3,1,1,1,0,0,40,-1,0
0.000,3,0.123,1,7,4,11,3,4,1,0,0,15,38,0
0.712,3,0.079,9,13,2,3,0,2,1,9386,0,50,38,1
0.247,3,0.070,15,10,4,13,3,4,1,0,0,45,38,0
0.356,6,0.132,11,9,2,9,0,4,1,0,0,40,38,0
0.397,3,0.091,7,12,0,12,1,2,0,0,0,36,38,0
0.370,3,0.058,9,13,2,3,0,4,1,0,0,40,38,1
0.644,4,0.101,7,12,2,11,0,4,1,0,1887,50,38,1
0.205,3,0.166,11,9,4,0,1,4,0,0,0,42,38,0
0.260,6,0.067,9,13,2,9,5,4,0,0,1672,38,38,0
0.397,3,0.053,15,10,3,2,1,1,1,0,0,40,29,0
0.205,3,0.127,9,13,2,3,0,4,1,0,0,40,38,1
0.260,6,0.107,11,9,5,7,3,4,0,0,0,32,38,0
0.247,-1,0.072,11,9,6,-1,3,4,0,0,0,38,38,0
0.315,3,0.130,11,9,2,6,0,4,1,0,0,40,38,1
0.493,3,0.077,15,10,2,2,0,2,1,7688,0,40,38,1
0.288,3,0.011,1,7,2,11,0,4,1,0,0,50,38,0
0.068,3,0.241,15,10,4,2,3,4,1,0,0,40,38,0
0.274,5,0.155,11,9,2,3,0,4,1,0,1848,65,38,1
0.260,5,0.129,9,13,2,3,0,4,1,0,0,50,19,0
0.397,4,0.185,15,10,2,11,0,4,1,0,0,60,38,1
0.096,1,0.125,11,9,4,12,1,4,0,0,0,40,38,0
0.274,1,0.101,11,9,3,7,4,4,0,0,0,10,38,0
0.041,3,0.206,15,10,4,11,3,4,1,0,0,40,38,0
0.274,3,0.037,11,9,2,0,5,4,0,0,0,40,38,1
0.356,0,0.122,15,10,2,9,5,4,0,0,0,40,38,1
0.740,1,0.056,11,9,2,7,0,4,1,0,0,6,38,0
0.329,3,0.070,12,14,2,9,0,1,1,0,0,55,35,1
0.630,0,0.053,15,10,2,0,0,4,1,0,0,48,38,0
0.068,3,0.127,15,10,4,11,1,4,0,0,0,17,38,0
0.233,3,0.070,11,9,0,0,3,4,0,0,0,40,38,0
0.110,3,0.130,0,6,2,2,0,4,1,0,0,40,25,0
0.534,3,0.106,10,16,2,9,0,4,1,0,0,55,-1,1
0.219,6,0.046,9,13,2,0,0,2,1,0,0,40,38,0
0.082,3,0.112,9,13,4,3,1,4,1,0,0,40,38,0
0.068,3,0.119,8,11,4,7,2,4,1,0,0,40,12,0
0.356,1,0.056,9,13,2,9,5,4,0,0,0,28,38,0
0.356,5,0.095,7,12,0,3,4,4,0,0,0,60,38,0
0.027,5,0.016,15,10,4,2,3,4,1,0,0,20,38,0
0.110,3,0.079,11,9,4,5,1,4,1,0,0,40,38,0
0.192,3,0.032,11,9,2,7,0,4,1,0,0,35,38,0
0.671,-1,0.079,0,6,2,-1,0,4,1,0,0,15,38,1
0.123,3,0.256,9,13,2,0,5,4,0,0,0,40,38,1
0.438,3,0.077,11,9,0,0,4,4,0,0,0,38,38,0
0.151,3,0.221,9,13,4,0,1,4,1,0,1408,40,38,0
0.178,3,0.200,11,9,4,7,4,2,0,0,0,35,38,0
0.233,6,0.059,8,11,4,9,1,4,0,0,0,40,38,0
0.301,5,0.158,15,10,4,9,3,4,0,0,0,10,38,0
0.466,5,0.209,15,10,2,7,0,4,1,0,0,99,38,0
0.534,3,0.063,15,10,2,7,0,4,1,0,0,45,38,1
0.205,5,0.107,11,9,2,11,0,4,1,0,0,40,38,0
0.178,3,0.247,15,10,2,5,0,4,1,0,0,32,38,0
0.123,3,0.093,11,9,4,0,1,4,0,0,0,45,38,0
0.205,3,0.220,15,10,0,0,4,2,0,0,0,30,38,0
0.712,4,0.064,11,9,2,7,0,4,1,0,0,40,38,1
0.192,3,0.132,11,9,4,7,4,2,0,0,0,34,38,0
0.452,4,0.073,9,13,2,11,0,1,1,0,0,60,34,1
0.260,-1,0.242,11,9,2,-1,0,2,1,0,0,40,38,0
0.329,3,0.196,11,9,0,3,4,4,0,0,0,40,38,0
0.411,3,0.185,15,10,2,2,0,4,1,0,0,50,38,1
0.644,4,0.088,9,13,0,11,1,4,1,0,0,45,38,0
0.342,3,0.197,11,9,4,6,4,2,0,0,0,40,38,0
0.178,3,0.145,9,13,2,11,0,4,1,0,0,40,38,1
0.356,3,0.091,11,9,3,0,4,4,0,0,0,40,38,0
0.548,3,0.124,12,14,4,9,1,4,1,0,0,80,38,0
0.356,3,0.320,15,10,2,2,0,4,1,4064,0,38,38,0
0.192,3,0.233,9,13,4,12,1,4,0,10520,0,40,38,1
0.425,3,0.101,11,9,4,0,1,4,0,2463,0,40,38,0
0.753,3,0.131,1,7,6,0,4,4,0,0,0,40,38,0
0.329,3,0.245,9,13,6,3,4,4,1,0,0,20,38,0
0.260,3,0.162,4,3,3,2,2,4,1,0,0,40,25,0
0.356,3,0.068,15,10,2,10,0,4,1,0,0,40,38,0
0.411,3,0.022,11,9,0,3,4,4,0,0,0,45,38,0
0.562,3,0.107,0,6,5,10,1,4,0,0,0,40,38,0
0.411,3,0.121,11,9,2,13,0,4,1,0,0,50,38,1
0.671,3,0.046,15,10,4,9,1,4,0,0,0,40,38,1
0.096,3,0.144,9,13,4,11,1,4,1,0,1876,65,38,0
0.466,3,0.110,9,13,2,11,0,4,1,0,0,47,38,1
0.466,5,0.199,11,9,2,3,0,4,1,0,0,30,38,0
0.534,3,0.128,11,9,6,6,1,2,0,0,0,40,38,0
0.301,3,0.193,6,5,2,7,5,2,0,3411,0,34,38,0
0.342,1,0.124,5,4,2,2,0,4,1,0,0,40,38,0
0.466,3,0.152,11,9,2,12,0,4,1,7298,0,50,38,1
0.425,3,0.079,7,12,2,3,0,4,1,0,0,40,38,1
0.192,3,0.124,1,7,2,2,0,4,1,0,0,40,38,0
0.096,3,0.101,9,13,4,3,3,4,1,0,0,40,38,0
0.192,3,0.200,15,10,2,2,0,4,1,0,0,40,38,1
0.479,1,0.131,12,14,2,9,0,2,1,0,0,40,38,1
0.096,3,0.137,9,13,4,0,1,4,0,0,0,42,38,0
0.055,3,0.149,11,9,4,4,3,4,1,0,0,65,38,0
0.164,5,0.015,11,9,2,13,0,4,1,0,0,45,38,0
0.041,3,0.115,15,10,4,11,3,2,1,0,0,20,38,0
0.055,3,0.066,0,6,2,6,0,4,1,0,0,50,38,0
0.452,3,0.089,11,9,2,2,0,4,1,0,0,40,38,0
0.233,3,0.029,15,10,4,2,1,4,1,0,0,40,38,0
0.014,3,0.155,1,7,4,7,3,4,0,0,1719,20,38,0
0.397,3,0.099,7,12,4,9,4,4,0,0,0,36,38,0
0.137,3,0.222,15,10,4,7,1,4,1,0,0,38,25,0
0.425,3,0.042,9,13,2,9,0,4,1,0,0,50,38,0
0.521,3,0.130,15,10,2,3,0,4,1,0,0,40,38,1
0.370,4,0.155,9,13,2,11,0,4,1,0,0,40,38,1
0.110,3,0.075,9,13,4,9,1,4,0,0,0,40,38,0
0.041,3,0.014,8,11,4,4,3,4,1,0,0,40,38,0
0.329,3,0.148,11,9,2,2,0,4,1,0,0,40,38,1
0.082,6,0.084,9,13,4,9,1,4,0,0,0,32,38,0
0.205,1,0.112,11,9,2,10,0,4,1,0,0,43,38,0
0.479,1,0.207,9,13,2,9,0,4,1,7688,0,40,38,1
0.137,3,0.029,15,10,4,11,1,4,1,0,0,32,38,0
0.521,3,0.088,9,13,2,6,0,4,1,0,0,40,38,0
0.507,3,0.051,10,16,2,9,0,4,1,0,1977,50,38,1
0.027,-1,0.130,11,9,4,-1,2,2,1,0,0,20,38,0
0.479,3,0.202,11,9,0,13,1,4,1,0,0,50,38,0
0.041,3,0.017,15,10,4,7,1,4,0,0,0,25,38,0
0.288,3,0.130,11,9,0,2,1,2,1,0,0,40,38,0
0.452,3,0.109,11,9,0,11,1,4,1,0,0,60,38,0
0.685,-1,0.054,11,9,6,-1,2,4,0,0,0,8,38,0
0.479,6,0.228,9,13,2,10,0,4,1,0,0,40,38,0
0.644,0,0.109,11,9,2,0,0,4,1,0,0,40,38,0
0.548,3,0.220,12,14,2,3,0,4,1,0,0,45,38,1
0.151,3,0.161,15,10,0,3,1,4,0,0,0,40,38,0
0.096,3,0.116,8,11,4,2,3,4,1,0,0,20,38,0
0.726,3,0.072,9,13,2,0,0,4,1,0,0,40,33,0
0.562,3,0.118,9,13,4,9,1,4,0,0,0,62,1,0
0.521,3,0.276,15,10,0,7,4,4,0,0,0,38,38,0
0.219,3,0.132,11,9,0,2,3,4,1,0,0,40,38,0
0.219,3,0.099,15,10,2,2,0,4,1,0,0,50,38,1
0.068,3,0.130,11,9,4,3,3,4,0,0,0,40,38,0
0.041,3,0.114,15,10,4,11,3,4,1,0,0,20,38,0
0.329,0,0.100,12,14,0,9,4,4,0,1506,0,40,38,0
0.507,3,0.144,1,7,0,2,3,4,0,0,0,50,38,1
0.466,4,0.229,9,13,0,4,4,4,1,0,0,50,38,0
0.616,-1,0.029,15,10,2,-1,0,2,1,0,0,35,38,1
0.425,4,0.077,15,10,2,11,0,4,1,0,0,38,38,1
0.521,4,0.088,9,13,2,11,0,4,1,0,0,60,38,1
0.192,3,0.025,12,14,4,3,1,4,1,0,0,55,38,1
0.068,3,0.162,15,10,4,10,3,2,0,0,0,20,38,0
0.493,1,0.191,9,13,2,9,0,4,1,0,0,40,38,0
0.096,3,0.072,9,13,4,11,1,4,0,0,0,60,38,0
0.082,-1,0.156,15,10,4,-1,3,1,1,0,0,20,2,0
0.247,3,0.035,4,3,2,5,0,4,1,0,0,40,25,0
0.356,3,0.212,11,9,0,2,1,4,1,0,0,40,38,0
0.192,3,0.253,9,13,4,0,1,4,1,0,0,50,38,0
0.123,3,0.109,15,10,2,2,0,4,1,0,0,45,38,1
0.178,3,0.122,11,9,4,10,1,4,1,0,0,40,38,0
0.438,6,0.149,10,16,0,9,4,4,1,0,0,50,38,1
0.370,3,0.062,11,9,0,5,2,4,0,0,0,40,38,0
0.315,3,0.133,11,9,4,2,1,4,1,0,0,40,38,0
0.342,3,0.074,11,9,6,9,1,4,1,0,0,40,38,1
0.411,3,0.138,11,9,2,0,0,4,1,15024,0,40,38,1
0.192,3,0.016,9,13,4,11,1,0,1,0,0,60,38,0
0.301,3,0.068,9,13,2,11,0,4,1,0,0,55,38,0
0.329,3,0.478,15,10,6,7,4,4,0,0,0,40,38,0
0.384,3,0.116,11,9,4,6,3,2,0,0,0,40,38,0
0.164,3,0.117,14,15,4,9,2,4,1,0,0,50,38,0
0.658,3,0.152,3,2,2,7,0,4,1,0,0,35,25,0
0.260,3,0.130,11,9,4,2,4,4,1,1506,0,40,38,0
0.603,3,0.050,7,12,2,11,0,4,1,15024,0,40,38,1
0.110,3,0.130,11,9,4,4,4,4,1,0,0,30,-1,0
0.260,3,0.273,15,10,2,2,0,4,1,0,0,40,38,1
0.041,-1,0.201,15,10,4,-1,3,4,1,0,0,25,38,0
0.288,3,0.065,11,9,0,2,1,4,1,0,0,40,-1,0
0.521,3,0.171,15,10,6,3,1,4,0,2354,0,40,38,0
0.342,3,0.162,11,9,2,13,0,4,1,0,0,40,38,0
0.260,3,0.115,15,10,0,12,4,4,0,0,0,40,38,0
0.658,5,0.090,6,5,2,2,0,4,1,0,0,45,38,0
0.575,3,0.434,1,7,6,13,4,4,0,0,0,40,38,0
0.288,3,0.065,11,9,0,6,1,4,1,2174,0,40,38,0
0.027,3,0.247,11,9,4,11,3,2,0,0,0,35,38,0
0.274,3,0.078,9,13,2,3,0,4,1,0,0,50,38,1
0.397,3,0.162,9,13,2,3,0,4,1,0,0,60,38,1
0.151,6,0.120,15,10,5,0,4,4,0,0,0,50,38,0
0.260,5,0.053,15,10,2,7,5,4,0,0,0,40,38,0
0.260,3,0.103,9,13,2,5,0,4,1,0,0,40,38,0
0.137,-1,0.033,11,9,4,-1,3,2,1,0,0,40,38,0
0.137,3,0.094,5,4,0,6,4,4,1,0,974,40,38,0
0.192,3,0.264,11,9,2,2,0,4,1,0,0,40,38,0
0.384,3,0.069,11,9,5,6,4,2,0,0,0,40,38,0
0.068,3,0.105,11,9,4,11,1,4,0,0,0,30,38,0
0.562,0,0.010,9,13,6,9,4,0,0,0,0,40,38,0
0.507,3,0.087,11,9,0,0,1,4,0,0,0,40,38,0
0.466,3,0.100,2,8,2,2,0,4,1,0,0,45,38,0
0.521,0,0.199,14,15,2,3,0,4,1,15024,0,40,38,1
0.260,3,0.348,0,6,0,3,4,4,0,0,0,40,38,0
0.301,3,0.086,11,9,0,7,4,4,0,0,0,81,38,0
0.589,4,0.043,11,9,2,2,5,4,0,0,0,40,38,0
0.219,3,0.139,9,13,2,11,0,4,1,0,0,80,3,1
0.479,5,0.115,15,10,2,4,0,4,1,0,0,60,38,0
0.219,3,0.119,11,9,2,2,0,4,1,0,0,50,38,0
0.534,3,0.038,11,9,4,4,1,4,1,0,0,50,-1,1
0.068,3,0.050,15,10,4,0,3,1,0,0,0,40,29,0
0.452,3,0.181,9,13,0,3,1,4,1,0,0,55,38,1
0.123,1,0.126,11,9,4,0,3,2,0,0,0,20,8,0
0.082,3,0.082,8,11,4,0,4,4,0,0,0,40,38,0
0.726,-1,0.102,5,4,2,-1,0,4,1,0,0,8,38,0
0.589,3,0.143,11,9,2,2,0,4,1,0,0,40,38,0
0.493,3,0.078,11,9,5,2,1,4,1,0,0,35,38,0
0.164,3,0.174,15,10,4,0,1,4,1,0,0,40,38,0
0.205,3,0.106,9,13,2,11,0,4,1,0,1848,50,38,1
0.315,3,0.208,10,16,2,9,0,1,1,0,1977,45,16,1
0.329,3,0.140,5,4,2,13,0,4,1,0,0,40,21,0
0.356,3,0.078,15,10,2,11,0,4,1,7688,0,40,38,1
0.521,-1,0.088,11,9,3,-1,4,2,0,0,0,40,38,0
0.384,3,0.074,11,9,6,2,4,2,0,0,0,40,38,0
0.315,3,0.084,12,14,2,3,0,4,1,99999,0,52,38,1
0.562,1,0.099,9,13,0,9,1,4,0,0,0,40,38,0
0.493,3,0.051,11,9,2,2,0,2,1,0,0,40,38,0
0.329,3,0.048,3,2,2,4,0,4,1,0,0,40,25,0
0.329,1,0.116,12,14,2,9,5,1,0,0,0,40,35,1
0.973,5,0.088,5,4,6,4,1,4,1,0,0,5,38,0
0.096,3,0.127,15,10,4,7,1,4,1,0,0,35,38,0
0.151,3,0.387,8,11,2,7,0,4,1,0,0,40,38,1
0.329,3,0.034,11,9,2,11,5,4,0,0,0,20,38,0
0.110,3,0.120,9,13,4,9,1,4,1,0,0,35,38,0
0.411,3,0.127,11,9,2,6,0,4,1,0,0,50,31,1
0.288,3,0.138,11,9,4,11,4,4,1,0,0,42,38,0
0.425,3,0.329,0,6,2,13,0,2,1,0,0,40,38,0
0.425,3,0.161,15,10,2,2,0,4,1,0,0,50,38,0
0.356,3,0.127,11,9,2,13,0,4,1,0,0,70,38,1
0.452,3,0.031,10,16,2,9,0,4,1,0,0,55,38,1
0.616,-1,0.086,5,4,2,-1,0,4,1,0,0,40,20,1
0.192,3,0.016,15,10,0,0,1,4,0,0,0,45,38,0
0.274,3,0.341,12,14,4,3,1,2,1,0,1564,50,-1,1
0.342,3,0.128,8,11,2,9,0,4,1,0,0,40,1,0
0.164,3,0.092,11,9,2,4,0,4,1,0,0,60,38,0
0.096,3,0.256,11,9,4,13,1,4,1,0,0,40,38,0
0.137,3,0.049,15,10,2,13,0,4,1,0,0,45,38,0
0.370,-1,0.012,11,9,0,-1,4,4,0,0,0,50,38,0
0.274,3,0.026,12,14,2,9,0,4,1,0,0,45,38,1
0.521,3,0.063,11,9,0,0,1,4,0,0,0,40,38,0
0.397,3,0.106,0,6,4,7,1,4,0,0,0,25,6,0
0.658,-1,0.100,11,9,2,-1,0,4,1,0,0,20,38,0
0.164,3,0.120,9,13,4,9,1,4,1,10520,0,50,38,1
0.452,1,0.164,15,10,2,4,0,4,1,0,0,40,25,0
0.397,3,0.094,9,13,2,11,0,4,1,0,0,30,38,1
0.247,3,0.135,11,9,2,2,0,4,1,0,0,50,38,1
0.452,3,0.015,11,9,2,4,0,4,1,0,0,50,38,0
0.055,3,0.031,11,9,5,4,3,4,1,0,0,40,38,0
